VARIABLES = TIME,e11,e22,e33,e12,e13,e23,s11,s22,s33,s12,s13,s23
  0.31750D+00  0.63500D-02 -0.26430D-02 -0.26430D-02  0.64745D-10  0.77647D-10  0.85044D-11  0.18146D+03  0.68247D-06  0.68247D-06  0.44912D-14  0.71088D-14 -0.19954D-10
  0.32000D+00  0.64000D-02 -0.26669D-02 -0.26669D-02  0.64744D-10  0.77645D-10  0.85181D-11  0.18178D+03  0.66820D-06  0.66820D-06 -0.22983D-14  0.51709D-14  0.95226D-11
  0.32250D+00  0.64500D-02 -0.26908D-02 -0.26908D-02  0.64742D-10  0.77643D-10  0.85299D-11  0.18208D+03  0.65421D-06  0.65421D-06 -0.18096D-14  0.15222D-14  0.15200D-10
  0.32500D+00  0.65000D-02 -0.27147D-02 -0.27147D-02  0.64741D-10  0.77641D-10  0.85429D-11  0.18239D+03  0.64051D-06  0.64051D-06  0.22932D-14 -0.32849D-15 -0.59730D-11
  0.32750D+00  0.65500D-02 -0.27386D-02 -0.27386D-02  0.64739D-10  0.77640D-10  0.85560D-11  0.18270D+03  0.62709D-06  0.62708D-06  0.34961D-14  0.64308D-15 -0.62080D-11
  0.33000D+00  0.66000D-02 -0.27625D-02 -0.27625D-02  0.64738D-10  0.77638D-10  0.85697D-11  0.18300D+03  0.61394D-06  0.61394D-06 -0.15254D-14  0.17364D-14  0.74996D-11
  0.33250D+00  0.66500D-02 -0.27864D-02 -0.27864D-02  0.64736D-10  0.77636D-10  0.85834D-11  0.18330D+03  0.60107D-06  0.60106D-06 -0.40391D-15 -0.68556D-15  0.44269D-11
  0.33500D+00  0.67000D-02 -0.28103D-02 -0.28103D-02  0.64734D-10  0.77634D-10  0.85956D-11  0.18360D+03  0.58846D-06  0.58846D-06  0.94159D-15  0.28475D-14 -0.75973D-11
  0.33750D+00  0.67500D-02 -0.28342D-02 -0.28342D-02  0.64733D-10  0.77632D-10  0.86114D-11  0.18390D+03  0.57611D-06  0.57611D-06 -0.21855D-14  0.48182D-15 -0.48005D-11
  0.34000D+00  0.68000D-02 -0.28581D-02 -0.28581D-02  0.64731D-10  0.77630D-10  0.86253D-11  0.18420D+03  0.56401D-06  0.56401D-06 -0.19227D-14 -0.40685D-15 -0.26340D-11
  0.34250D+00  0.68500D-02 -0.28820D-02 -0.28820D-02  0.64730D-10  0.77628D-10  0.86375D-11  0.18450D+03  0.55216D-06  0.55216D-06 -0.42608D-14 -0.41817D-14 -0.22634D-11
  0.34500D+00  0.69000D-02 -0.29059D-02 -0.29059D-02  0.64728D-10  0.77627D-10  0.86508D-11  0.18479D+03  0.54054D-06  0.54054D-06 -0.24364D-14 -0.20921D-15  0.76604D-11
  0.34750D+00  0.69500D-02 -0.29299D-02 -0.29299D-02  0.64727D-10  0.77625D-10  0.86650D-11  0.18508D+03  0.52916D-06  0.52915D-06  0.52764D-14  0.31178D-14  0.62940D-11
  0.35000D+00  0.70000D-02 -0.29538D-02 -0.29538D-02  0.64725D-10  0.77623D-10  0.86781D-11  0.18537D+03  0.51799D-06  0.51799D-06  0.62558D-14  0.55710D-14 -0.44133D-11
  0.35250D+00  0.70500D-02 -0.29777D-02 -0.29777D-02  0.64724D-10  0.77621D-10  0.86916D-11  0.18566D+03  0.50705D-06  0.50705D-06 -0.24708D-15 -0.72885D-15 -0.32096D-12
  0.35500D+00  0.71000D-02 -0.30016D-02 -0.30016D-02  0.64722D-10  0.77619D-10  0.87041D-11  0.18595D+03  0.49632D-06  0.49632D-06 -0.26098D-14 -0.10482D-14  0.91621D-11
  0.35750D+00  0.71500D-02 -0.30256D-02 -0.30256D-02  0.64721D-10  0.77617D-10  0.87167D-11  0.18624D+03  0.48579D-06  0.48579D-06 -0.48322D-14 -0.20540D-14  0.24292D-12
  0.36000D+00  0.72000D-02 -0.30495D-02 -0.30495D-02  0.64719D-10  0.77615D-10  0.87293D-11  0.18652D+03  0.47547D-06  0.47547D-06 -0.10963D-14 -0.20879D-14 -0.79433D-11
  0.36250D+00  0.72500D-02 -0.30734D-02 -0.30734D-02  0.64717D-10  0.77614D-10  0.87435D-11  0.18680D+03  0.46534D-06  0.46534D-06 -0.31614D-14 -0.16357D-14  0.76608D-11
  0.36500D+00  0.73000D-02 -0.30974D-02 -0.30974D-02  0.64716D-10  0.77612D-10  0.87566D-11  0.18709D+03  0.45540D-06  0.45540D-06 -0.25237D-14 -0.51859D-15  0.28249D-11
  0.36750D+00  0.73500D-02 -0.31213D-02 -0.31213D-02  0.64714D-10  0.77610D-10  0.87702D-11  0.18737D+03  0.44565D-06  0.44565D-06  0.15195D-14  0.14978D-14 -0.45490D-11
  0.37000D+00  0.74000D-02 -0.31453D-02 -0.31453D-02  0.64713D-10  0.77608D-10  0.87832D-11  0.18765D+03  0.43608D-06  0.43608D-06 -0.36192D-14 -0.21044D-14 -0.38363D-11
  0.37250D+00  0.74500D-02 -0.31692D-02 -0.31692D-02  0.64711D-10  0.77606D-10  0.87970D-11  0.18792D+03  0.42669D-06  0.42669D-06 -0.47515D-14 -0.55678D-14 -0.17602D-11
  0.37500D+00  0.75000D-02 -0.31932D-02 -0.31932D-02  0.64710D-10  0.77604D-10  0.88123D-11  0.18820D+03  0.41747D-06  0.41747D-06  0.18137D-14  0.59293D-15  0.47530D-11
  0.37750D+00  0.75500D-02 -0.32171D-02 -0.32171D-02  0.64708D-10  0.77602D-10  0.88270D-11  0.18847D+03  0.40842D-06  0.40842D-06 -0.35058D-14  0.13235D-14  0.46513D-11
  0.38000D+00  0.76000D-02 -0.32411D-02 -0.32411D-02  0.64707D-10  0.77601D-10  0.88405D-11  0.18875D+03  0.39954D-06  0.39954D-06 -0.14293D-14  0.11189D-14 -0.13475D-10
  0.38250D+00  0.76500D-02 -0.32650D-02 -0.32650D-02  0.64705D-10  0.77599D-10  0.88571D-11  0.18902D+03  0.39081D-06  0.39081D-06 -0.70679D-15  0.76424D-15  0.10104D-10
  0.38500D+00  0.77000D-02 -0.32890D-02 -0.32890D-02  0.64703D-10  0.77597D-10  0.88706D-11  0.18929D+03  0.38224D-06  0.38224D-06  0.51577D-14 -0.60972D-15 -0.74301D-11
  0.38750D+00  0.77500D-02 -0.33129D-02 -0.33129D-02  0.64702D-10  0.77595D-10  0.88846D-11  0.18956D+03  0.37383D-06  0.37383D-06  0.15230D-14 -0.11017D-14 -0.10494D-10
  0.39000D+00  0.78000D-02 -0.33369D-02 -0.33369D-02  0.64700D-10  0.77593D-10  0.88988D-11  0.18983D+03  0.36556D-06  0.36556D-06  0.19868D-14  0.33606D-14 -0.16466D-11
  0.39250D+00  0.78500D-02 -0.33609D-02 -0.33609D-02  0.64699D-10  0.77591D-10  0.89129D-11  0.19010D+03  0.35744D-06  0.35744D-06  0.35793D-14  0.49187D-14  0.11889D-10
  0.39500D+00  0.79000D-02 -0.33848D-02 -0.33848D-02  0.64697D-10  0.77589D-10  0.89276D-11  0.19036D+03  0.34946D-06  0.34946D-06  0.93135D-14  0.80700D-14  0.84085D-12
  0.39750D+00  0.79500D-02 -0.34088D-02 -0.34088D-02  0.64696D-10  0.77588D-10  0.89426D-11  0.19063D+03  0.34162D-06  0.34163D-06 -0.68945D-14 -0.55297D-15  0.15879D-11
  0.40000D+00  0.80000D-02 -0.34328D-02 -0.34328D-02  0.64694D-10  0.77586D-10  0.89568D-11  0.19089D+03  0.33392D-06  0.33392D-06  0.20462D-14 -0.65774D-15 -0.13121D-10
  0.40250D+00  0.80500D-02 -0.34567D-02 -0.34567D-02  0.64693D-10  0.77584D-10  0.89714D-11  0.19115D+03  0.32635D-06  0.32635D-06  0.33566D-14 -0.25600D-14 -0.24682D-11
  0.40500D+00  0.81000D-02 -0.34807D-02 -0.34807D-02  0.64691D-10  0.77582D-10  0.89855D-11  0.19141D+03  0.31891D-06  0.31891D-06  0.29931D-14 -0.45723D-14 -0.10034D-10
  0.40750D+00  0.81500D-02 -0.35047D-02 -0.35047D-02  0.64690D-10  0.77580D-10  0.90007D-11  0.19167D+03  0.31160D-06  0.31160D-06 -0.52709D-14 -0.63356D-14 -0.11987D-11
  0.41000D+00  0.82000D-02 -0.35287D-02 -0.35287D-02  0.64688D-10  0.77578D-10  0.90158D-11  0.19193D+03  0.30440D-06  0.30440D-06 -0.51470D-14 -0.38189D-14  0.40679D-11
  0.41250D+00  0.82500D-02 -0.35526D-02 -0.35526D-02  0.64686D-10  0.77576D-10  0.90293D-11  0.19219D+03  0.29733D-06  0.29733D-06 -0.56329D-14 -0.65638D-14 -0.27271D-11
  0.41500D+00  0.83000D-02 -0.35766D-02 -0.35766D-02  0.64685D-10  0.77575D-10  0.90455D-11  0.19244D+03  0.29038D-06  0.29038D-06  0.16446D-15 -0.45134D-14 -0.12999D-11
  0.41750D+00  0.83500D-02 -0.36006D-02 -0.36006D-02  0.64683D-10  0.77573D-10  0.90603D-11  0.19270D+03  0.28355D-06  0.28355D-06  0.11160D-14 -0.26636D-15 -0.12512D-10
  0.42000D+00  0.84000D-02 -0.36246D-02 -0.36246D-02  0.64682D-10  0.77571D-10  0.90747D-11  0.19295D+03  0.27682D-06  0.27682D-06  0.32991D-14  0.28380D-14 -0.11115D-10
  0.42250D+00  0.84500D-02 -0.36486D-02 -0.36486D-02  0.64680D-10  0.77569D-10  0.90880D-11  0.19320D+03  0.27021D-06  0.27021D-06  0.64614D-15  0.13150D-14 -0.13726D-10
  0.42500D+00  0.85000D-02 -0.36725D-02 -0.36725D-02  0.64679D-10  0.77567D-10  0.91043D-11  0.19346D+03  0.26371D-06  0.26370D-06 -0.96722D-14 -0.95567D-15  0.36601D-11
  0.42750D+00  0.85500D-02 -0.36965D-02 -0.36965D-02  0.64677D-10  0.77565D-10  0.91193D-11  0.19371D+03  0.25730D-06  0.25731D-06 -0.48847D-14 -0.54991D-14 -0.87290D-11
  0.43000D+00  0.86000D-02 -0.37205D-02 -0.37205D-02  0.64676D-10  0.77563D-10  0.91338D-11  0.19395D+03  0.25101D-06  0.25101D-06 -0.11216D-14 -0.23633D-14 -0.59005D-11
  0.43250D+00  0.86500D-02 -0.37445D-02 -0.37445D-02  0.64674D-10  0.77562D-10  0.91505D-11  0.19420D+03  0.24481D-06  0.24482D-06 -0.45882D-14 -0.26333D-14  0.78090D-11
  0.43500D+00  0.87000D-02 -0.37685D-02 -0.37685D-02  0.64672D-10  0.77560D-10  0.91673D-11  0.19445D+03  0.23872D-06  0.23872D-06 -0.26380D-14  0.34906D-16  0.13741D-11
  0.43750D+00  0.87500D-02 -0.37925D-02 -0.37925D-02  0.64671D-10  0.77558D-10  0.91822D-11  0.19470D+03  0.23272D-06  0.23272D-06 -0.55287D-14 -0.12980D-14  0.89755D-11
  0.44000D+00  0.88000D-02 -0.38165D-02 -0.38165D-02  0.64669D-10  0.77556D-10  0.91974D-11  0.19494D+03  0.22682D-06  0.22682D-06 -0.52757D-14 -0.90140D-14 -0.15827D-10
  0.44250D+00  0.88500D-02 -0.38405D-02 -0.38405D-02  0.64668D-10  0.77554D-10  0.92132D-11  0.19519D+03  0.22101D-06  0.22100D-06 -0.52591D-14  0.16400D-14 -0.34242D-11
  0.44500D+00  0.89000D-02 -0.38644D-02 -0.38644D-02  0.64666D-10  0.77552D-10  0.92294D-11  0.19543D+03  0.21528D-06  0.21529D-06  0.41328D-14  0.22374D-14  0.15800D-10
  0.44750D+00  0.89500D-02 -0.38884D-02 -0.38884D-02  0.64665D-10  0.77550D-10  0.92438D-11  0.19567D+03  0.20965D-06  0.20965D-06 -0.28872D-16  0.33650D-14  0.69496D-11
  0.45000D+00  0.90000D-02 -0.39124D-02 -0.39124D-02  0.64663D-10  0.77549D-10  0.92601D-11  0.19591D+03  0.20411D-06  0.20411D-06 -0.27589D-14 -0.73676D-14 -0.88508D-12
  0.45250D+00  0.90500D-02 -0.39364D-02 -0.39364D-02  0.64662D-10  0.77547D-10  0.92737D-11  0.19615D+03  0.19865D-06  0.19865D-06  0.86688D-16 -0.25853D-14 -0.89232D-11
  0.45500D+00  0.91000D-02 -0.39604D-02 -0.39604D-02  0.64660D-10  0.77545D-10  0.92902D-11  0.19639D+03  0.19327D-06  0.19327D-06  0.20586D-14  0.17664D-14 -0.24139D-10
  0.45750D+00  0.91500D-02 -0.39844D-02 -0.39844D-02  0.64659D-10  0.77543D-10  0.93048D-11  0.19663D+03  0.18798D-06  0.18798D-06 -0.40196D-14 -0.69564D-15 -0.14621D-10
  0.46000D+00  0.92000D-02 -0.40084D-02 -0.40084D-02  0.64657D-10  0.77541D-10  0.93202D-11  0.19687D+03  0.18277D-06  0.18277D-06  0.62371D-15 -0.26187D-14 -0.24654D-11
  0.46250D+00  0.92500D-02 -0.40324D-02 -0.40324D-02  0.64655D-10  0.77539D-10  0.93378D-11  0.19710D+03  0.17763D-06  0.17763D-06 -0.36147D-14 -0.36964D-14  0.26237D-10
  0.46500D+00  0.93000D-02 -0.40564D-02 -0.40564D-02  0.64654D-10  0.77537D-10  0.93522D-11  0.19734D+03  0.17257D-06  0.17257D-06 -0.26604D-14 -0.42601D-14 -0.75127D-11
  0.46750D+00  0.93500D-02 -0.40804D-02 -0.40804D-02  0.64652D-10  0.77535D-10  0.93685D-11  0.19757D+03  0.16759D-06  0.16759D-06  0.58502D-14  0.34493D-14  0.23660D-11
  0.47000D+00  0.94000D-02 -0.41044D-02 -0.41044D-02  0.64651D-10  0.77534D-10  0.93856D-11  0.19780D+03  0.16268D-06  0.16268D-06 -0.28547D-14 -0.47922D-14 -0.44304D-11
  0.47250D+00  0.94500D-02 -0.41284D-02 -0.41284D-02  0.64649D-10  0.77532D-10  0.94011D-11  0.19804D+03  0.15785D-06  0.15785D-06 -0.41373D-15 -0.88848D-15 -0.12652D-10
  0.47500D+00  0.95000D-02 -0.41524D-02 -0.41524D-02  0.64648D-10  0.77530D-10  0.94187D-11  0.19827D+03  0.15308D-06  0.15308D-06  0.37992D-14  0.35908D-14  0.22927D-10
  0.47750D+00  0.95500D-02 -0.41764D-02 -0.41764D-02  0.64646D-10  0.77528D-10  0.94336D-11  0.19850D+03  0.14839D-06  0.14838D-06  0.16357D-15  0.77509D-15 -0.67417D-11
  0.48000D+00  0.96000D-02 -0.42004D-02 -0.42004D-02  0.64645D-10  0.77526D-10  0.94489D-11  0.19873D+03  0.14376D-06  0.14376D-06  0.14591D-16  0.82845D-15 -0.93884D-12
  0.48250D+00  0.96500D-02 -0.42245D-02 -0.42245D-02  0.64643D-10  0.77524D-10  0.94641D-11  0.19896D+03  0.13920D-06  0.13920D-06  0.10580D-14 -0.37563D-14 -0.91519D-11
  0.48500D+00  0.97000D-02 -0.42485D-02 -0.42485D-02  0.64641D-10  0.77522D-10  0.94784D-11  0.19919D+03  0.13470D-06  0.13470D-06  0.11673D-14  0.91799D-15 -0.10590D-12
  0.48750D+00  0.97500D-02 -0.42725D-02 -0.42725D-02  0.64640D-10  0.77521D-10  0.94952D-11  0.19941D+03  0.13027D-06  0.13027D-06  0.26784D-14  0.52563D-14  0.25555D-10
  0.49000D+00  0.98000D-02 -0.42965D-02 -0.42965D-02  0.64638D-10  0.77519D-10  0.95114D-11  0.19964D+03  0.12591D-06  0.12590D-06  0.27961D-14  0.66532D-14 -0.29544D-10
  0.49250D+00  0.98500D-02 -0.43205D-02 -0.43205D-02  0.64637D-10  0.77517D-10  0.95298D-11  0.19986D+03  0.12160D-06  0.12160D-06 -0.23804D-15  0.12021D-14  0.15739D-10
  0.49500D+00  0.99000D-02 -0.43445D-02 -0.43445D-02  0.64635D-10  0.77515D-10  0.95444D-11  0.20009D+03  0.11735D-06  0.11736D-06 -0.57196D-15 -0.27797D-14  0.88203D-11
  0.49750D+00  0.99500D-02 -0.43685D-02 -0.43685D-02  0.64634D-10  0.77513D-10  0.95605D-11  0.20031D+03  0.11317D-06  0.11317D-06  0.43846D-14 -0.55341D-15  0.24978D-10
  0.50000D+00  0.10000D-01 -0.43925D-02 -0.43925D-02  0.64632D-10  0.77511D-10  0.95760D-11  0.20054D+03  0.10904D-06  0.10904D-06  0.14674D-14  0.32364D-14  0.19194D-11
  0.50250D+00  0.10010D-01 -0.44011D-02 -0.44011D-02  0.64632D-10  0.77511D-10  0.95887D-11  0.19926D+03 -0.22360D-02 -0.22360D-02  0.11205D-11  0.13445D-11  0.21685D-10
  0.50500D+00  0.10020D-01 -0.44067D-02 -0.44067D-02  0.64631D-10  0.77510D-10  0.95927D-11  0.19901D+03 -0.17482D-03 -0.17482D-03  0.45569D-12  0.54571D-12  0.32280D-11
  0.50750D+00  0.10030D-01 -0.44113D-02 -0.44113D-02  0.64631D-10  0.77510D-10  0.95957D-11  0.19912D+03 -0.85908D-04 -0.85908D-04 -0.30707D-13 -0.36838D-13 -0.26691D-11
  0.51000D+00  0.10040D-01 -0.44155D-02 -0.44155D-02  0.64631D-10  0.77509D-10  0.95988D-11  0.19938D+03 -0.47380D-04 -0.47380D-04 -0.13806D-12 -0.16222D-12  0.15579D-11
  0.51250D+00  0.10050D-01 -0.44194D-02 -0.44194D-02  0.64630D-10  0.77509D-10  0.96014D-11  0.19974D+03 -0.28100D-04 -0.28100D-04 -0.81957D-13 -0.88287D-13 -0.24660D-11
  0.51500D+00  0.10060D-01 -0.44232D-02 -0.44232D-02  0.64630D-10  0.77509D-10  0.96041D-11  0.20014D+03 -0.17398D-04 -0.17398D-04 -0.16366D-13 -0.13118D-13  0.15773D-11
  0.51750D+00  0.10070D-01 -0.44269D-02 -0.44269D-02  0.64630D-10  0.77509D-10  0.96069D-11  0.20057D+03 -0.10846D-04 -0.10846D-04  0.11479D-13  0.13565D-13  0.34656D-11
  0.52000D+00  0.10080D-01 -0.44305D-02 -0.44305D-02  0.64630D-10  0.77508D-10  0.96092D-11  0.20103D+03 -0.65116D-05 -0.65116D-05  0.90299D-14  0.26195D-14 -0.12210D-11
  0.52250D+00  0.10090D-01 -0.44341D-02 -0.44341D-02  0.64629D-10  0.77508D-10  0.96119D-11  0.20149D+03 -0.34534D-05 -0.34534D-05  0.32463D-14  0.36848D-15  0.72641D-12
  0.52500D+00  0.10100D-01 -0.44377D-02 -0.44377D-02  0.64629D-10  0.77508D-10  0.96144D-11  0.20196D+03 -0.11732D-05 -0.11732D-05  0.36947D-14 -0.12330D-14  0.20381D-11
  0.52750D+00  0.10110D-01 -0.44413D-02 -0.44413D-02  0.64629D-10  0.77507D-10  0.96165D-11  0.20244D+03  0.60768D-06  0.60768D-06 -0.12232D-14  0.55177D-15 -0.31314D-11
  0.53000D+00  0.10120D-01 -0.44449D-02 -0.44449D-02  0.64629D-10  0.77507D-10  0.96194D-11  0.20291D+03  0.20515D-05  0.20515D-05  0.11905D-14  0.34096D-14 -0.90720D-12
  0.53250D+00  0.10130D-01 -0.44485D-02 -0.44485D-02  0.64628D-10  0.77507D-10  0.96219D-11  0.20338D+03  0.32554D-05  0.32554D-05  0.21905D-14  0.33555D-14 -0.17502D-11
  0.53500D+00  0.10140D-01 -0.44521D-02 -0.44521D-02  0.64628D-10  0.77507D-10  0.96243D-11  0.20384D+03  0.42776D-05  0.42776D-05 -0.14620D-14 -0.60037D-15 -0.30818D-12
  0.53750D+00  0.10150D-01 -0.44557D-02 -0.44557D-02  0.64628D-10  0.77506D-10  0.96268D-11  0.20430D+03  0.51524D-05  0.51524D-05 -0.20083D-14 -0.45799D-14  0.31799D-11
  0.54000D+00  0.10160D-01 -0.44594D-02 -0.44594D-02  0.64628D-10  0.77506D-10  0.96290D-11  0.20474D+03  0.58992D-05  0.58992D-05 -0.60048D-14 -0.55664D-14 -0.15412D-11
  0.54250D+00  0.10170D-01 -0.44631D-02 -0.44631D-02  0.64628D-10  0.77506D-10  0.96317D-11  0.20518D+03  0.65283D-05  0.65283D-05 -0.85311D-15  0.38086D-14  0.21167D-11
  0.54500D+00  0.10180D-01 -0.44668D-02 -0.44668D-02  0.64627D-10  0.77505D-10  0.96341D-11  0.20560D+03  0.70445D-05  0.70445D-05 -0.14243D-14  0.60872D-14  0.25996D-11
  0.54750D+00  0.10190D-01 -0.44706D-02 -0.44706D-02  0.64627D-10  0.77505D-10  0.96367D-11  0.20601D+03  0.74501D-05  0.74501D-05  0.49453D-16  0.29263D-14  0.55864D-12
  0.55000D+00  0.10200D-01 -0.44744D-02 -0.44744D-02  0.64627D-10  0.77505D-10  0.96392D-11  0.20641D+03  0.77469D-05  0.77469D-05  0.23456D-14  0.19561D-15 -0.34381D-11
  0.55250D+00  0.10210D-01 -0.44782D-02 -0.44782D-02  0.64627D-10  0.77505D-10  0.96420D-11  0.20680D+03  0.79375D-05  0.79375D-05  0.23778D-14  0.18885D-14 -0.15160D-11
  0.55500D+00  0.10220D-01 -0.44821D-02 -0.44821D-02  0.64626D-10  0.77504D-10  0.96450D-11  0.20717D+03  0.80262D-05  0.80262D-05 -0.18982D-14 -0.65288D-14  0.42307D-12
  0.55750D+00  0.10230D-01 -0.44860D-02 -0.44860D-02  0.64626D-10  0.77504D-10  0.96476D-11  0.20752D+03  0.80198D-05  0.80198D-05 -0.82970D-14 -0.95077D-14  0.39956D-12
  0.56000D+00  0.10240D-01 -0.44899D-02 -0.44899D-02  0.64626D-10  0.77504D-10  0.96501D-11  0.20787D+03  0.79269D-05  0.79269D-05 -0.56476D-14  0.21336D-15 -0.47644D-12
  0.56250D+00  0.10250D-01 -0.44939D-02 -0.44939D-02  0.64625D-10  0.77503D-10  0.96527D-11  0.20819D+03  0.77582D-05  0.77582D-05  0.57368D-14  0.12409D-14  0.32500D-11
  0.56500D+00  0.10260D-01 -0.44980D-02 -0.44980D-02  0.64625D-10  0.77503D-10  0.96554D-11  0.20851D+03  0.75258D-05  0.75258D-05  0.31733D-14  0.96910D-14  0.18408D-11
  0.56750D+00  0.10270D-01 -0.45020D-02 -0.45020D-02  0.64625D-10  0.77503D-10  0.96582D-11  0.20881D+03  0.72423D-05  0.72423D-05  0.47858D-14  0.15195D-14  0.23744D-12
  0.57000D+00  0.10280D-01 -0.45061D-02 -0.45061D-02  0.64625D-10  0.77502D-10  0.96609D-11  0.20910D+03  0.69203D-05  0.69203D-05  0.25132D-14  0.20211D-14  0.31560D-13
  0.57250D+00  0.10290D-01 -0.45103D-02 -0.45103D-02  0.64624D-10  0.77502D-10  0.96636D-11  0.20937D+03  0.65721D-05  0.65721D-05 -0.34285D-14 -0.55412D-14  0.14071D-11
  0.57500D+00  0.10300D-01 -0.45145D-02 -0.45145D-02  0.64624D-10  0.77502D-10  0.96666D-11  0.20964D+03  0.62085D-05  0.62085D-05 -0.33040D-14 -0.28955D-14  0.56114D-12
  0.57750D+00  0.10310D-01 -0.45187D-02 -0.45187D-02  0.64624D-10  0.77501D-10  0.96696D-11  0.20989D+03  0.58392D-05  0.58392D-05 -0.20443D-14 -0.23588D-14 -0.11789D-11
  0.58000D+00  0.10320D-01 -0.45229D-02 -0.45229D-02  0.64624D-10  0.77501D-10  0.96723D-11  0.21014D+03  0.54721D-05  0.54721D-05  0.24682D-14  0.44820D-15 -0.58626D-12
  0.58250D+00  0.10330D-01 -0.45272D-02 -0.45272D-02  0.64623D-10  0.77501D-10  0.96752D-11  0.21037D+03  0.51136D-05  0.51136D-05  0.34464D-14  0.13673D-14 -0.43195D-12
  0.58500D+00  0.10340D-01 -0.45314D-02 -0.45314D-02  0.64623D-10  0.77500D-10  0.96782D-11  0.21059D+03  0.47686D-05  0.47686D-05  0.11544D-14 -0.12058D-14  0.44785D-12
  0.58750D+00  0.10350D-01 -0.45358D-02 -0.45358D-02  0.64623D-10  0.77500D-10  0.96812D-11  0.21081D+03  0.44406D-05  0.44406D-05 -0.11283D-13 -0.32347D-14 -0.61131D-12
  0.59000D+00  0.10360D-01 -0.45401D-02 -0.45401D-02  0.64622D-10  0.77500D-10  0.96844D-11  0.21102D+03  0.41316D-05  0.41316D-05 -0.66631D-14  0.21885D-15  0.40710D-11
  0.59250D+00  0.10370D-01 -0.45445D-02 -0.45445D-02  0.64622D-10  0.77499D-10  0.96874D-11  0.21122D+03  0.38431D-05  0.38431D-05 -0.30987D-16  0.15966D-14 -0.29706D-11
  0.59500D+00  0.10380D-01 -0.45488D-02 -0.45488D-02  0.64622D-10  0.77499D-10  0.96906D-11  0.21141D+03  0.35753D-05  0.35753D-05  0.30044D-15  0.32051D-14 -0.55144D-12
  0.59750D+00  0.10390D-01 -0.45532D-02 -0.45532D-02  0.64622D-10  0.77499D-10  0.96937D-11  0.21160D+03  0.33281D-05  0.33281D-05  0.16884D-14  0.70527D-15 -0.23987D-11
  0.60000D+00  0.10400D-01 -0.45576D-02 -0.45576D-02  0.64621D-10  0.77498D-10  0.96967D-11  0.21178D+03  0.31008D-05  0.31008D-05 -0.28115D-14 -0.16215D-14  0.36834D-12
  0.60250D+00  0.10410D-01 -0.45621D-02 -0.45621D-02  0.64621D-10  0.77498D-10  0.96998D-11  0.21196D+03  0.28924D-05  0.28924D-05  0.46048D-15  0.49432D-14 -0.29588D-11
  0.60500D+00  0.10420D-01 -0.45665D-02 -0.45665D-02  0.64621D-10  0.77498D-10  0.97032D-11  0.21213D+03  0.27017D-05  0.27017D-05  0.28801D-14 -0.46404D-17 -0.29771D-11
  0.60750D+00  0.10430D-01 -0.45709D-02 -0.45709D-02  0.64620D-10  0.77497D-10  0.97061D-11  0.21229D+03  0.25276D-05  0.25276D-05  0.41858D-15 -0.71975D-16 -0.18031D-11
  0.61000D+00  0.10440D-01 -0.45754D-02 -0.45754D-02  0.64620D-10  0.77497D-10  0.97092D-11  0.21246D+03  0.23685D-05  0.23685D-05  0.88602D-15 -0.45496D-16  0.30090D-11
  0.61250D+00  0.10450D-01 -0.45799D-02 -0.45799D-02  0.64620D-10  0.77497D-10  0.97123D-11  0.21261D+03  0.22234D-05  0.22234D-05 -0.36693D-14 -0.11898D-14  0.44536D-12
  0.61500D+00  0.10460D-01 -0.45844D-02 -0.45844D-02  0.64620D-10  0.77496D-10  0.97151D-11  0.21277D+03  0.20908D-05  0.20908D-05 -0.57641D-14 -0.17476D-14 -0.16902D-11
  0.61750D+00  0.10470D-01 -0.45889D-02 -0.45889D-02  0.64619D-10  0.77496D-10  0.97180D-11  0.21292D+03  0.19695D-05  0.19695D-05 -0.99361D-15 -0.44419D-14 -0.91535D-12
  0.62000D+00  0.10480D-01 -0.45934D-02 -0.45934D-02  0.64619D-10  0.77496D-10  0.97211D-11  0.21306D+03  0.18586D-05  0.18586D-05  0.70392D-14 -0.14042D-14  0.31909D-12
  0.62250D+00  0.10490D-01 -0.45979D-02 -0.45979D-02  0.64619D-10  0.77495D-10  0.97241D-11  0.21321D+03  0.17569D-05  0.17569D-05  0.94267D-14  0.24952D-14 -0.14254D-11
  0.62500D+00  0.10500D-01 -0.46024D-02 -0.46024D-02  0.64618D-10  0.77495D-10  0.97271D-11  0.21335D+03  0.16635D-05  0.16635D-05  0.54866D-14 -0.51780D-15 -0.10530D-11
  0.62750D+00  0.10510D-01 -0.46070D-02 -0.46070D-02  0.64618D-10  0.77495D-10  0.97306D-11  0.21348D+03  0.15776D-05  0.15776D-05 -0.50247D-15 -0.31292D-14  0.41433D-11
  0.63000D+00  0.10520D-01 -0.46115D-02 -0.46115D-02  0.64618D-10  0.77494D-10  0.97341D-11  0.21362D+03  0.14984D-05  0.14984D-05 -0.31655D-14  0.16176D-14 -0.19283D-12
  0.63250D+00  0.10530D-01 -0.46161D-02 -0.46161D-02  0.64618D-10  0.77494D-10  0.97374D-11  0.21375D+03  0.14253D-05  0.14253D-05 -0.10189D-14  0.45010D-14  0.86239D-12
  0.63500D+00  0.10540D-01 -0.46206D-02 -0.46206D-02  0.64617D-10  0.77493D-10  0.97407D-11  0.21388D+03  0.13576D-05  0.13576D-05  0.11409D-13 -0.18944D-14  0.16774D-11
