 VARIABLES = X,Y,DU1,DU2,U1,U2,S11,S22,S33,S12
 ZONE, T="  0.1000D+01" F=FEPOINT, I=  974 J= 1828
   0.4852911333E-01   0.2330408683E+00   0.1082812631E-04  -0.4583666167E-04   0.0000000000E+00   0.0000000000E+00   0.2616535585E-01   0.1770585603E-03   0.7902724324E-02   0.1897385149E-02
   0.4707449067E-01   0.2156062027E+00   0.1179936942E-04  -0.4423629620E-04   0.0000000000E+00   0.0000000000E+00   0.2892763922E-01   0.7176575569E-03   0.8893589034E-02   0.2953264268E-02
   0.5307705015E-01   0.2244416380E+00   0.1268525493E-04  -0.4429597277E-04   0.0000000000E+00   0.0000000000E+00   0.2787170534E-01   0.3825427687E-03   0.8476274431E-02   0.2572463658E-02
   0.4252668498E-01   0.2242054707E+00   0.1007347717E-04  -0.4574028290E-04   0.0000000000E+00   0.0000000000E+00   0.2734230806E-01   0.5444732247E-03   0.8366034384E-02   0.2244236096E-02
   0.1744756627E-01   0.1456142743E+00   0.6286069164E-05  -0.4070174646E-04   0.0000000000E+00   0.0000000000E+00   0.4253699443E-01   0.7655290015E-02   0.1505768533E-01   0.1503794074E-02
   0.0000000000E+00   0.1562075619E+00   0.0000000000E+00  -0.4243813304E-04   0.0000000000E+00   0.0000000000E+00   0.3943465991E-01   0.7463688950E-02   0.1406950466E-01   0.1248821914E-03
   0.0000000000E+00   0.1374592992E+00   0.0000000000E+00  -0.4070376538E-04   0.0000000000E+00   0.0000000000E+00   0.4631114258E-01   0.9000829708E-02   0.1659359169E-01   0.4448072086E-03
   0.8723649714E-02   0.1509107118E+00   0.3009623942E-05  -0.4177623669E-04   0.0000000000E+00   0.0000000000E+00   0.4110626350E-01   0.7696522390E-02   0.1464083577E-01   0.6676422700E-03
   0.0000000000E+00   0.1468333907E+00   0.0000000000E+00  -0.4160329738E-04   0.0000000000E+00   0.0000000000E+00   0.4308606960E-01   0.8322029010E-02   0.1542242958E-01   0.5126641346E-05
   0.8723908031E-02   0.1415365870E+00   0.3267940575E-05  -0.4089499561E-04   0.0000000000E+00   0.0000000000E+00   0.4446898617E-01   0.8256605310E-02   0.1581767744E-01   0.8301760461E-03
   0.3594387692E-01   0.1343211477E+00   0.1432372469E-04  -0.3696031404E-04   0.0000000000E+00   0.0000000000E+00   0.4497502719E-01   0.5984748240E-02   0.1528793263E-01   0.1461468962E-02
   0.2669552155E-01   0.1399674689E+00   0.1010485053E-04  -0.3907306498E-04   0.0000000000E+00   0.0000000000E+00   0.4430352329E-01   0.7027013854E-02   0.1539916114E-01   0.1371771553E-02
   0.1784595400E-01   0.1350739903E+00   0.7140601637E-05  -0.3957672994E-04   0.0000000000E+00   0.0000000000E+00   0.4756793601E-01   0.8310530700E-02   0.1676354001E-01   0.5284903741E-03
   0.2709445943E-01   0.1294273366E+00   0.1150953468E-04  -0.3779643398E-04   0.0000000000E+00   0.0000000000E+00   0.4749197844E-01   0.6743258846E-02   0.1627057119E-01   0.3028420431E-03
   0.3216455977E-01   0.2345306493E+00   0.6948665332E-05  -0.4791568222E-04   0.0000000000E+00   0.0000000000E+00   0.2465407975E-01   0.2412134449E-03   0.7468587959E-02   0.1307841140E-02
   0.1944786443E-01   0.2499497595E+00   0.3419329505E-05  -0.5024052970E-04   0.0000000000E+00   0.0000000000E+00   0.1985096690E-01  -0.1016334306E-03   0.5924800041E-02   0.1183924591E-03
   0.2580613006E-01   0.2422401012E+00   0.5100959804E-05  -0.4917377464E-04   0.0000000000E+00   0.0000000000E+00   0.2242180475E-01   0.1225960109E-03   0.6763320227E-02   0.6243864355E-03
   0.1848510361E-01   0.2372188907E+00   0.3845311761E-05  -0.4922934219E-04   0.0000000000E+00   0.0000000000E+00   0.2310685427E-01   0.2128255858E-03   0.6995903955E-02   0.6459994408E-03
   0.2484341875E-01   0.2295093007E+00   0.5578445724E-05  -0.4809428877E-04   0.0000000000E+00   0.0000000000E+00   0.2531955167E-01   0.4982913573E-03   0.7745352907E-02   0.1225582907E-02
   0.6446902795E-01   0.8612172627E-01   0.4399904906E-04  -0.2415153393E-04   0.0000000000E+00   0.0000000000E+00   0.3069815343E-01   0.7387153107E-02   0.1142559196E-01  -0.1398838051E-01
   0.6447751172E-01   0.9544813929E-01   0.3843101766E-04  -0.2494901484E-04   0.0000000000E+00   0.0000000000E+00   0.3793014280E-01   0.3474700668E-02   0.1242145304E-01  -0.9292478529E-02
   0.1289783713E+00   0.2146479421E-01   0.7724729142E-04  -0.1729185357E-05   0.0000000000E+00   0.0000000000E+00   0.1396372167E-02  -0.7837276574E-02  -0.1932271322E-02  -0.3458977615E-02
   0.1135664400E+00   0.2048481745E-01   0.7661801306E-04  -0.2960450942E-05   0.0000000000E+00   0.0000000000E+00  -0.4256763535E-03  -0.1547222069E-01  -0.4769369114E-02  -0.5242953840E-03
   0.1249454530E+00   0.1073224456E-01   0.7822195532E-04  -0.1017141951E-05   0.0000000000E+00   0.0000000000E+00   0.5349296669E-04  -0.9681354451E-02  -0.2888358445E-02  -0.1930484832E-02
   0.3292639662E+00   0.0000000000E+00   0.9728520448E-04   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.1631476769E-01   0.4888799307E-02   0.6361070100E-02  -0.8221623975E-05
   0.3500999940E+00   0.0000000000E+00   0.1000000000E-03   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.1646839188E-01   0.4909439935E-02   0.6413349545E-02   0.5623968964E-05
